,Id,Name,State,Top Category,Creator,Location,Goal,Pledged,Backers,Duration in Days,Facebook Connected,Facebook Friends,Facebook Shares,Creator - # Projects Created,Creator - # Projects Backed,Latitude,Longitude,region
8312,379396404,Adams Avenue Unplugged,successful,Music,Adams Avenue Business Association,Adams Avenue Park,10000,10328,189,39,No,,735,1,0.0,32.763069,-117.11878200000001,California
8313,342684743,"Jump in a Frozen Lake and Bring Local News to Minnetonka, MN",failed,Journalism,Jay Corn and Becky Glander,Minnetonka,5000,274,8,30,Yes,494.0,119,1,2.0,44.927736282299996,-93.46223068239999,Minnesota
8314,577527068,LUSCIOUS,failed,Fashion,Jasmine Sellers,Long Island,1000,25,1,30,Yes,383.0,0,1,0.0,40.852509000000005,-73.135849,New York
8317,669683991,5-Empires: Turn-based MMORPG,failed,Games,Peter Chanthasena,Green Bay,7000,485,14,30,Yes,442.0,95,1,0.0,44.5233783722,-87.9999465942,Wisconsin
8318,1970415684,PHASE 34: A Short Film,successful,Film & Video,Scary Funny,Los Angeles,5000,5080,26,25,No,,130,1,2.0,34.018239975,-118.39637756350001,California
8319,2026856017,Monsters & Knights card game,successful,Games,crazyjoesgames,Barnstable,2500,5001,260,30,No,,35,1,19.0,41.6744709015,-70.3535346985,Massachusetts
8321,1780638230,MUSIC IS MEDICINE: 'Before We Were Kings' THE MOVIE,successful,Film & Video,Brandon W. Ross,Los Angeles,22912,25207,42,30,Yes,271.0,317,2,1.0,34.018239975,-118.39637756350001,California
8324,1995086538,Frog Fractions 2,successful,Games,Twinbeard,Oakland,60000,72107,2571,30,Yes,327.0,3822,1,32.0,37.814783096300005,-122.25268554690001,California
8326,1145926396,MUCK short film,successful,Film & Video,Bruce Smolanoff,Queens,11000,11740,158,15,Yes,644.0,489,1,7.0,40.6757965088,-73.7834205627,New York
8328,685828044,Mariano Manzella's Dream,successful,Music,Raul Cabral,Brooklyn,4000,4200,38,30,No,,1919,1,0.0,40.6455001831,-73.9613761902,New York
8330,220521142,Take me to Richmond! RAW Artists Show MOSAIC March 27th,successful,Art,Brittanie Pendleton,Richmond,300,400,14,17,No,,11,1,0.0,37.5063610077,-77.44802856449999,Virginia
8332,887785380,Sara Lindsay Full Length Worship Album,successful,Music,Sara Lindsay,Los Angeles,10500,12000,87,30,No,,600,1,0.0,34.018239975,-118.39637756350001,California
8333,343615064,AllSteady-7 DSLR & Red Camera 3-Axis Stabilizer Gimbal,successful,Technology,Turbo Ace,Orange,10000,142201,42,30,No,,232,1,0.0,33.8183193207,-117.8292655945,California
8334,1218628528,Zero's Heroes Volume Two,failed,Comics,Aaron,St. Louis,5000,845,27,30,Yes,145.0,131,2,16.0,38.6356201172,-90.3082389832,Missouri
8335,1657551421,Printin' Money Publishing,failed,Publishing,Matthew Christopher Benner,Philadelphia,7000,1,1,30,Yes,456.0,2,2,0.0,40.0138053894,-75.1232452393,Pennsylvania
8336,1680714155,Bug - Emerson College Film II Short,successful,Film & Video,Erica Kleckner,Boston,3000,3005,49,20,Yes,464.0,309,1,8.0,42.3323383331,-71.04561996460001,Massachusetts
8338,993742807,Resonance EP Fund!,successful,Music,Danny Pappas - Resonance,Denver,2000,2005,33,29,Yes,542.0,335,1,0.0,39.773494720500004,-104.89710998540001,Colorado
8341,252632681,Fringe Mead,failed,Food,Nathan Mattis,Portland,30000,13878,61,30,Yes,126.0,132,1,2.0,45.538421630900004,-122.666431427,Oregon
8343,1784195515,The Band of Rivals Studio Project.,successful,Music,Alex-Michael Alleva,Paoli,4000,4181,40,30,No,,219,1,1.0,40.0375289917,-75.4801712036,Pennsylvania
8344,698777662,Black Cloister Brewing Co.,successful,Food,Black Cloister Brewing Company,Toledo,6290,11742,168,32,No,,438,3,0.0,41.662519455,-83.58128738399999,Ohio
8345,1730951153,"Business Start...Mark James Black, the better sauce!!",failed,Food,Mark Bechard,Kronenwetter,2000,65,2,30,Yes,108.0,12,3,0.0,44.840822219799996,-89.65296936040001,Wisconsin
8346,995294513,Boys of Summer - Second Base (reboot),failed,Film & Video,Robert Cochrane,Las Vegas,10000,205,4,30,Yes,377.0,0,2,1.0,36.1593837738,-115.1843681335,Nevada
8348,1199188843,Gaucho García: Argentine-style hardwood grills,successful,Food,Gabriel S. García,San Jose,20000,21088,103,32,No,,346,1,2.0,37.3191394806,-121.8499755859,California
8349,1568904238,DOGS IN FILM - Hollywood's Alternate Canine Universe,failed,Publishing,John LaFree,Wesley Chapel,9000,5926,86,30,No,,242,1,0.0,28.2368364334,-82.3315544128,Florida
8350,1034086127,SLAG Mag: Issue 2-The Return,successful,Publishing,Jon Henry,Harrisonburg,300,305,15,25,Yes,1187.0,45,1,0.0,38.4455223084,-78.8628997803,Virginia
8352,539614208,AnAqua,failed,Film & Video,John Tanner,Dallas,3500,561,11,30,Yes,470.0,144,1,0.0,32.832572936999995,-96.79934692379999,Texas
8353,430116654,Pain,failed,Film & Video,Luis Martinez,Manhattan,9000,25,2,30,Yes,107.0,0,2,0.0,40.7629089355,-73.969039917,New York
8354,930072771,Take Part in Andrew Dolan's New Worship E.P.!,successful,Music,Andrew Dolan,Burleson,5500,5500,27,20,Yes,1154.0,117,1,1.0,32.5545959473,-97.32474517819999,Texas
8355,1135371018,The Coach's Wife  - Youth Sports through the Wife's Eyes,failed,Publishing,Gina Lowdermilk,Chicago,30000,10,1,30,No,,0,1,0.0,41.8408851624,-87.72951889040002,Illinois
8357,1351486087,"Reuben Cannon's  Music video ""leaving With Me""",successful,Music,Reuben Cannon,Los Angeles,10000,10010,30,30,Yes,2683.0,525,1,0.0,34.018239975,-118.39637756350001,California
8358,1056385759,All Natural Gourmet Sauces and Rubs going mainstream,failed,Food,Damon Burton,Atlanta,2500,333,6,30,Yes,90.0,12,1,0.0,33.813949585,-84.41580963130001,Georgia
8361,928910995,Cosplay Savannah & Academy,failed,Theater,Adam Messer,Savannah,4000,141,5,30,Yes,98.0,94,1,1.0,32.049282074000004,-81.0989532471,Georgia
8363,652740085,ASSASSINS: High Quality Theatre Made Free To Students,successful,Theater,Soubrette Productions,Austin,10000,10102,99,25,Yes,718.0,679,1,10.0,30.326808929400002,-97.7589683533,Texas
8364,1696403656,The Midnight Grindshow™,failed,Games,Seagull Fish Entertainment,New York,130000,33472,82,30,Yes,1580.0,526,1,0.0,40.706577300999996,-73.8823738098,New York
8366,425990172,LET'S PLAY! Minnesota Fringe or Bust,successful,Theater,Sally Franson & Lara Avery,Minneapolis,350,360,19,17,Yes,580.0,66,1,2.0,45.023744583100004,-93.2645683289,Minnesota
8367,1446498162,Making Harold's Voice,failed,Art,Point of Matter,Vancouver,22200,1673,21,32,Yes,108.0,200,1,4.0,45.6629161835,-122.58909988399999,Washington
8368,1317651304,Ghosty! 31 Days of October Paper-Doll Hallowe'en Countdown,failed,Design,"Susan Morley-Zender MA, MEd",New Orleans,1000,732,17,30,Yes,177.0,27,5,1.0,30.015501976,-89.94888687129999,Louisiana
8369,1703540676,"Pixel You, Pixel Pet",successful,Art,Dean,Saddle Brook,200,345,8,30,No,,0,1,0.0,40.9026851654,-74.0927238464,New Jersey
8372,1574161862,Affordable Spinning Wheels - Spinning Back To Self-reliance,failed,Design,Sterrett Watt,Greenville,2500,2153,12,30,Yes,119.0,24,1,1.0,42.408588409400004,-74.01931762699999,New York
8373,1085994595,Martini Nights TV Pilot & Pay Per View Event,failed,Music,"Brad ""Martini"" Chambers",Studio City,10000,3961,63,9,Yes,3270.0,190,1,1.0,34.1381549835,-118.3918037415,California
8374,494907013,BMW ICE CREAM SCOOTER,failed,Food,Simon -The Ice Cream Man,San Marcos,15000,5,1,30,No,,454,3,0.0,33.1040992737,-117.2073898315,California
8375,2125271529,ThisGameSukz,failed,Games,Frank,Star,1000,40,1,30,Yes,21.0,0,1,0.0,43.702871322600004,-116.472984314,Idaho
8379,130889118,Light Up the Stage - IMPACT 2014,successful,Dance,The Nutmeg Ballet Conservatory,Torrington,2000,2326,33,13,No,,88,2,0.0,41.8318061829,-73.11946487430001,Connecticut
8380,746510292,Schoch Dairy & Creamery,successful,Food,Dave & Casey Schoch,Helvetia,48700,50345,258,32,Yes,323.0,1020,2,2.0,45.605827331499995,-122.9282684326,Oregon
8381,276289991,"""Oh Sarah"" Music Video & Short Film",failed,Music,Ralf G,Los Angeles,3500,290,8,27,Yes,108.0,24,1,1.0,34.018239975,-118.39637756350001,California
8383,1828631152,Daypack,failed,Film & Video,Ethan Talby,Mission Viejo,1000,50,1,13,Yes,321.0,7,1,0.0,33.624256134,-117.64942932129999,California
8384,1176200082,Hope Vista - ACOUSTIC EP!!!,failed,Music,Hope Vista,Glassboro,400,150,4,30,Yes,2097.0,7,3,1.0,39.7052440643,-75.1052398682,New Jersey
8385,990326215,The JJ Lang Band Returns to Hollywood!,failed,Music,JJ Lang,Rochester,1000,316,10,30,Yes,1802.0,146,1,0.0,43.1746616364,-77.610042572,New York
8386,1970567390,#SavingScott,successful,Film & Video,Bryan A. Greene,Denton,1500,1570,22,30,Yes,781.0,97,1,5.0,33.2021522522,-97.117023468,Texas
8387,823901828,Giving New Meaning To The Word Beautiful,failed,Photography,Laura,Atlanta,22000,125,3,30,Yes,22.0,18,1,6.0,33.813949585,-84.41580963130001,Georgia
8390,1413776355,The Great Postmodern Nightmare's self-titled debut album,successful,Music,Bryant Scott,Chicago,5000,5830,43,30,Yes,1427.0,151,1,0.0,41.8408851624,-87.72951889040002,Illinois
8393,1222662709,"Christen B. presents: ""Begins At The End"" EP",successful,Music,Christen B,Baltimore,3000,3605,81,39,Yes,1172.0,338,1,0.0,39.2856521606,-76.6201553345,Maryland
8394,157844506,REPAID,successful,Film & Video,Ryan Fitzmartin,Boston,2000,2172,40,30,Yes,290.0,49,1,3.0,42.3323383331,-71.04561996460001,Massachusetts
8395,922580551,Desert nudes in Death Valley,failed,Photography,Paul Pardue,San Jose,1200,384,11,30,Yes,26.0,27,9,0.0,37.3191394806,-121.8499755859,California
8396,1916148404,"Tim Gill All-Stars Album; ""Small Batch Bourbon!""",failed,Music,Tim Gill,Los Angeles,3000,2028,69,30,Yes,588.0,494,1,1.0,34.018239975,-118.39637756350001,California
8399,313388887,Big Muddy Brewing - New 30 BBL Fermenter,failed,Food,Big Muddy Brewing,Murphysboro,12500,1720,10,30,Yes,612.0,178,1,0.0,37.7652301788,-89.3377952576,Illinois
8401,1878468344,Original Art by RT VEGAS @ ASBURY PARK COMIC CON April 2014,successful,Art,RT VEGAS,White Plains,500,773,28,28,Yes,2358.0,198,1,7.0,41.0207118988,-73.7515907288,New York
8402,1153971041,Kraang (Ninja Turtles) Sticker,successful,Art,Rudy Dean,Tulsa,175,225,29,6,Yes,319.0,9,12,6.0,36.1280574799,-95.9123954773,Oklahoma
8403,1771031475,Photo Camp for Kids on US/Mexico Border w/Nat Geo Experts,successful,Photography,Jason De Leon,Arivaca,20000,21421,204,30,Yes,513.0,596,1,0.0,31.590880394000003,-111.31951904299999,Arizona
8404,1448311122,The Convict And The Rose Book - Forty Foot High CD,successful,Publishing,Jan Sikes,Allen,2500,2525,13,30,Yes,570.0,142,1,0.0,33.1066074371,-96.675983429,Texas
8405,1100991268,The Bridge Partner - based on the story by Peter S. Beagle,successful,Film & Video,Gabriel Olson,Los Angeles,21000,48651,485,32,Yes,960.0,1101,1,2.0,34.018239975,-118.39637756350001,California
8406,1584481170,Concerts @539: Lights! Sound! Music!,successful,Music,JR Ketelsen,Louisville,1500,2360,29,30,Yes,413.0,100,1,11.0,39.971435546900004,-105.15364074709998,Colorado
8407,1364102459,love over guns (ahimsa) CD project,failed,Music,Kali Das,Albuquerque,500,167,7,10,Yes,215.0,59,2,0.0,35.095998764,-106.58020019530001,New Mexico
8410,1484137401,Afterlife Comic Studios Needs You!,failed,Comics,Jeff Brown,Spanish Fort,20000,257,8,40,Yes,1144.0,54,2,0.0,30.6713848114,-87.91184997559999,Alabama
8411,1599912607,MIRRORS - Post-Production,successful,Film & Video,Jingyang Cheng,New York,3000,4516,82,30,Yes,607.0,227,2,9.0,40.706577300999996,-73.8823738098,New York
8414,247875887,Fanelli Massage Ball Set- Choose the Level of Hardness,failed,Design,Mark Pederson / Kariann Fleck,Minneapolis,3000,1723,53,30,Yes,875.0,14,1,1.0,45.023744583100004,-93.2645683289,Minnesota
8417,2103264939,RPG Dice Magnets,successful,Games,RPG Dice Magnets,Milwaukee,1000,5199,218,15,No,,127,1,5.0,43.0536727905,-87.94681930540001,Wisconsin
8419,1512250179,The Blind Shrine Maiden - survival horror with a twist,failed,Games,mikejkelley,Buffalo,900,218,21,20,No,,27,3,11.0,42.906599044800004,-78.8306770325,New York
8421,154244746,Scrapbook Joey Board Game - The Board Game For Scrapbookers!,failed,Games,Ryann Tock Lorenzen,Nampa,45000,876,15,30,Yes,469.0,255,1,2.0,43.5828704834,-116.5791015625,Idaho
8422,707390094,"Greg Johnson ""City People""",successful,Music,Greg Johnson,Los Angeles,2000,2025,35,32,Yes,1191.0,124,1,1.0,34.018239975,-118.39637756350001,California
8423,774696078,LONDON icons: Prints / Poster,failed,Design,Andrew Bellamy,Brooklyn,3000,802,20,30,No,,51,1,5.0,40.6455001831,-73.9613761902,New York
8424,422540560,Portland Oregon Street Art Graffiti Book: Volume Two,successful,Publishing,Seattle Street Art,Portland,1500,2141,61,12,No,,510,6,4.0,45.538421630900004,-122.666431427,Oregon
8427,1913186470,Creative South 2014,successful,Design,Mike Jones,Columbus,2000,2060,36,24,Yes,1377.0,148,2,31.0,32.4707641602,-84.9524765015,Georgia
8428,1219376456,BANSHEES: A Rock 'N' Roll Horror Novel by Mike Baron,failed,Publishing,Robert T. Garcia,Woodstock,13500,1303,14,30,Yes,894.0,180,1,1.0,42.311849594099996,-88.43224716190001,Illinois
8429,2008259065,The Container of All Our Hopes for the Future,successful,Music,The Charming Youngsters,Raleigh,3500,3575,67,30,Yes,626.0,406,1,0.0,35.787322998,-78.6257591248,North Carolina
8430,1939371107,Mosaics for Heroes,failed,Art,Tony Casazza,West Deptford,15000,400,6,30,No,,97,1,0.0,39.836315155,-75.1965293884,New Jersey
8431,1250536292,The ProHand: Sports Training Tool,failed,Design,Tony Devine,Bristol,8000,20,1,40,Yes,1206.0,6,1,0.0,40.1237869263,-74.87457656859999,Pennsylvania
8433,441335724,Rafi B. Levy- New Album (Instrumental Guitar Music),successful,Music,Rafi B. Levy,Los Angeles,6000,6340,140,30,Yes,456.0,987,1,1.0,34.018239975,-118.39637756350001,California
8434,1783216801,American Fortresses,failed,Film & Video,Todd Monnin,New Orleans,30000,225,5,30,Yes,126.0,12,1,0.0,30.015501976,-89.94888687129999,Louisiana
8436,1826936962,It Takes a Village,successful,Theater,Village Repertory Company,Charleston,3000,3000,30,20,Yes,556.0,99,1,0.0,32.8002796173,-79.9701919556,South Carolina
8437,126161143,Falcetto - Rapid Simulation Prototyping,failed,Technology,William Baker (Ether Tear LLC),Las Cruces,30000,103,6,30,Yes,54.0,42,1,1.0,32.312990188600004,-106.7754592896,New Mexico
8439,522267245,"Join our raucous journey when ""The Bloke Goes To Hollywood!""",failed,Film & Video,Cameron Miller,Los Angeles,668000,205,3,32,No,,81,1,0.0,34.018239975,-118.39637756350001,California
8440,230355618,Universal Audio Translator (UAT),failed,Technology,Ling Wong,Champaign,2000,105,2,30,Yes,251.0,1,1,0.0,40.108556747399994,-88.2530860901,Illinois
8441,158360174,Piano Diaries (Episode 1),successful,Theater,Peter Saltzman,Chicago,15000,15190,62,30,Yes,1004.0,151,1,4.0,41.8408851624,-87.72951889040002,Illinois
8444,489681232,Devils' Field: Lucy A. Snyder's New Jessie Shimmer Novel,successful,Publishing,Steven Saus,Dayton,3500,5197,174,33,Yes,557.0,933,4,55.0,39.7540378571,-84.1778907776,Ohio
8445,424878211,Shulu and The Spirit Cryslin,failed,Games,Michael Collins,Orlando,100000,61,3,30,Yes,14.0,1,1,0.0,28.4906749725,-81.3569107056,Florida
8446,461193744,DECEPTIONS OF UTOPIC TRAVELERS,failed,Art,Anaeis Ohanian,Los Angeles,3911,100,1,30,Yes,1109.0,24,1,0.0,34.018239975,-118.39637756350001,California
8448,880328189,EMBER EQUIPMENT - MODULAR URBAN BACKPACK,successful,Design,Ember Equipment,San Francisco,150000,330506,1190,33,No,,1019,1,0.0,37.7776432037,-122.4472618103,California
8449,1495008162,Faithful by Dan & Lauren Smith - New Studio Album,successful,Music,Dan Smith,Reading,12000,12655,106,30,Yes,1258.0,540,2,1.0,40.3450965881,-75.9416809082,Pennsylvania
8451,600818633,STORIES: a debut album,successful,Music,Chrysanthe Tan,Los Angeles,10000,11000,175,41,Yes,2260.0,334,1,5.0,34.018239975,-118.39637756350001,California
8452,266935589,Solid Ray Woods Records A Full Album!,failed,Music,Solid Ray Woods,Claremont,10000,2578,73,30,Yes,793.0,417,2,0.0,34.116153716999996,-117.71856307979999,California
8453,1352776683,5th Annual Harvey Milk Festival,successful,Music,2013 Harvey Milk Festival,Sarasota,3500,3500,17,41,Yes,1089.0,247,2,0.0,27.322411537199997,-82.51475524899999,Florida
8455,1284709033,LaMOE - a post-apocalyptic feature film for free on YouTube,successful,Film & Video,Marvin Choi,Los Angeles,6000,6710,92,30,Yes,469.0,581,1,17.0,34.018239975,-118.39637756350001,California
8456,1592535338,F²,successful,Design,Studio 14,San Antonio,2000,2300,56,14,No,,261,1,0.0,29.4660415649,-98.50783920290002,Texas
8457,1611026431,Recording The Next Sugartone Record,successful,Music,SugarTone Brass Band,New York,8000,8835,112,30,No,,525,1,0.0,40.706577300999996,-73.8823738098,New York
8458,2098200700,The UpStanding Desk,successful,Design,UpStanding,Brooklyn,10000,105186,879,21,Yes,774.0,2030,1,5.0,40.6455001831,-73.9613761902,New York
8461,714125537,Mall Adventures!,failed,Games,Matthew McFarland,Middleburg Heights,7500,3979,134,31,Yes,553.0,639,3,161.0,41.3671092987,-81.8105926514,Ohio
8462,1385914732,Youth Made Medieval Based Action/Adventure Short Film Series,failed,Film & Video,David Grams,Minneapolis,1000,230,4,30,No,,4,2,0.0,45.023744583100004,-93.2645683289,Minnesota
8463,1202890577,Help Establish The Proper Collar,successful,Design,Ashley Posey,Tuscaloosa,750,840,27,10,Yes,1145.0,157,1,0.0,33.2174892426,-87.5375823975,Alabama
8467,1665340860,Planet Zombieland,failed,Publishing,Patricia Lopez,Rancho Santa Margarita,12000,2375,16,30,Yes,25.0,36,1,0.0,33.620508194,-117.60214233399999,California
8468,854054999,Arty Card Club by Deborah Landry,failed,Art,Deborah Landry,Porter,300,95,4,30,Yes,276.0,16,1,9.0,41.6426563263,-87.06979370120001,Indiana
8471,1886869485,Epic Resort - Enjoy Your Slaycation,successful,Games,Ben Harkins,Minneapolis,20000,45450,903,26,No,,333,4,92.0,45.023744583100004,-93.2645683289,Minnesota
8472,1697514311,Poppy's Crab Shack Cookbook: The Story of a Season,failed,Food,TOM BORDEN,Half Moon Bay,18000,2162,41,31,Yes,267.0,151,2,5.0,37.4350299835,-122.38356399540001,California
8473,1527560697,MONSTERS,successful,Film & Video,Hogan Seidel,Boston,4000,4050,18,14,Yes,676.0,45,3,1.0,42.3323383331,-71.04561996460001,Massachusetts
8476,324345608,Come Help Empower Detroit & Media Empowerment,failed,Art,Edward J. Burney Jr,Detroit,3500,811,8,41,Yes,1172.0,48,1,1.0,42.3546390533,-83.1028404236,Michigan
8477,258172886,TG Wilkinson Sequential Staged Narrative Photography Project,successful,Photography,T.G. Wilkinson,Brooklyn,10000,11128,197,31,Yes,1128.0,537,2,6.0,40.6455001831,-73.9613761902,New York
8478,278794664,KRIS DELMHORST'S New Album BLOOD TEST,successful,Music,Kris Delmhorst,Greenfield,25000,35967,734,30,No,,1827,1,4.0,42.6003036499,-72.6091995239,Massachusetts
8484,81651220,United Shoes of America: Creating US Jobs One Pair at a Time,failed,Fashion,Joel Rusnak,Danvers,15000,2132,33,30,No,,747,1,0.0,42.5729503632,-70.95716476439999,Massachusetts
8485,1767670100,You like-a da food? We grow-a da food!,failed,Food,Hermit's Hollow Farm,Burnsville,8000,2488,45,30,Yes,474.0,168,1,6.0,35.9004459381,-82.3140068054,North Carolina
8486,901883659,Olli's Handcrafted Cultured Butter Facility,failed,Food,Susan Bruss,Hartwick,125000,10561,97,30,Yes,17.0,588,1,1.0,42.66,-75.04740100000001,New York
8489,771819007,Gekks Sockless Liners,successful,Fashion,Justin and Christian Arquilla,Chicago,75000,96921,1596,35,Yes,946.0,2151,1,3.0,41.8408851624,-87.72951889040002,Illinois
8490,32046341,Farming like it used to be,successful,Food,Nicolas Gaudette / Laurence Levasseur,Frelighsburg,5000,5004,41,40,Yes,405.0,164,1,3.0,45.04800605770001,-72.8342704773,Vermont
8491,2104388782,Moderate Pain's EPic Nashville Session 2014,failed,Music,John Seculoff,Fort Wayne,12500,3895,28,30,No,,70,1,0.0,41.0799484253,-85.1403617859,Indiana
